student_id,nationality,age,current_degree_level,target_degree_level,high_school_track,school_name,overall_report_card_average,math_score,english_score,major_subject_average,language_proficiency,olympiad_level,olympiad_subjects,leadership_experience_count,volunteer_experience_count,competition_wins_count,school_tier,family_income_category,from_underrepresented_region,intended_career_track,willing_to_return_home,target_countries,personal_statement,achievements_narrative,future_goals,needs_full_funding,can_self_fund_living
STU_004189,egypt,17,high_school,bachelors,religion,General High School,75.3,87.3,57.3,65.4,"[{""test_type"": ""jlpt"", ""score"": 40, ""valid_until"": ""2026-03-01""}]",school,"[""geography""]",1,5,1,public_a,middle,False,entrepreneurship,False,"[""uk"", ""thailand"", ""nigeria""]","Growing up in egypt, I witnessed firsthand the challenges in cybersecurity and want to address them.",Served as president in student council.. Achieved school level in geography olympiad..,My long-term goal is to become a leader in biology and drive innovation in North_america.,False,False
STU_004190,japan,16,high_school,bachelors,science,Tokyo Metropolitan Nagatsuta High School,61.5,71.8,57.0,55.3,"[{""test_type"": ""jlpt"", ""score"": 60, ""valid_until"": ""2026-10-01""}]",none,[],2,3,0,accredited_b,middle,False,entrepreneurship,True,"[""kenya""]","As a dedicated student of science, I have been actively involved in research.",Led a team of 10 in a astronomy project.. Volunteered 150 hours for community service..,I aspire to establish a program focused on genomic research that benefits underrepresented communities.,False,False
STU_004191,indonesia,16,high_school,bachelors,social_studies,SMA Muhammadiyah 1 Bandung,71.2,95.6,91.0,80.6,"[{""test_type"": ""ielts"", ""score"": 6.6, ""valid_until"": ""2026-06-01""}]",provincial,"[""linguistics""]",1,2,0,public_a,middle,False,industry,True,"[""south_africa"", ""sweden""]","Growing up in indonesia, I witnessed firsthand the challenges in public health policy and want to address them.",Achieved provincial level in biology olympiad.. Won debate competition at the city level..,I aspire to establish a program focused on public health policy that benefits underrepresented communities.,False,True
STU_004192,france,16,high_school,bachelors,science,General High School,62.9,93.2,66.0,92.4,[],none,[],0,4,0,accredited_c,low,False,public_service,True,"[""nigeria"", ""vietnam"", ""philippines""]",I am passionate about computer_science and aspire to make a significant contribution to quantum computing.,Achieved school level in english_language olympiad.. Volunteered 62 hours for community service..,"After completing my studies, I plan to return home and contribute to quantum computing in my community.",True,False
STU_004193,thailand,17,high_school,bachelors,science,Suankularb Wittayalai School,86.7,66.9,99.0,74.0,[],none,[],1,6,0,public_a,middle,False,entrepreneurship,True,"[""nigeria"", ""switzerland""]","As a dedicated student of science, I have been actively involved in innovation.",Won science competition at the national level.. Won science competition at the city level..,I want to bridge the gap between physics and sustainable agriculture through research and practice.,True,False
STU_004194,south_korea,16,high_school,bachelors,religion,Seoul High School,84.0,96.3,43.5,66.8,[],none,[],2,5,3,accredited_c,low,False,entrepreneurship,True,"[""indonesia"", ""germany"", ""new_zealand""]",My journey in physics began during high school where I discovered my love for genomic research.,Achieved school level in chemistry olympiad.. Served as vice president in student council..,I want to bridge the gap between physics and genomic research through research and practice.,False,False
STU_004195,uk,16,high_school,bachelors,religion,General High School,92.2,82.4,94.5,56.0,[],none,[],2,1,0,unaccredited,high,False,government,True,"[""malaysia"", ""nigeria""]",I am passionate about arts_humanities and aspire to make a significant contribution to machine learning.,Served as president in student council.. Won science competition at the city level.. Led a team of 12 in a economics project..,My long-term goal is to become a leader in arts_humanities and drive innovation in Europe.,True,False
STU_004196,thailand,16,high_school,bachelors,religion,Chulalongkorn Academic Division School,66.0,82.2,46.8,65.6,"[{""test_type"": ""delf"", ""score"": 60, ""valid_until"": ""2026-11-01""}]",none,[],3,2,1,unknown,middle,False,ngo_npo,False,"[""philippines"", ""indonesia""]","As a dedicated student of religion, I have been actively involved in innovation.",Won science competition at the city level..,I aspire to establish a program focused on sustainable agriculture that benefits underrepresented communities.,True,False
STU_004197,south_korea,16,high_school,bachelors,religion,Seoul High School,68.6,56.8,90.2,66.0,[],none,[],0,4,1,accredited_c,middle,False,ngo_npo,True,"[""uk""]","Growing up in south_korea, I witnessed firsthand the challenges in financial technology and want to address them.",Achieved national level in informatics olympiad.. Achieved national level in economics olympiad.. Won math competition at the national level..,"After completing my studies, I plan to return home and contribute to financial technology in my community.",True,False
STU_004198,brazil,16,high_school,bachelors,social_studies,General High School,94.5,77.5,82.8,66.3,[],school,"[""geography"", ""physics""]",1,3,3,accredited_c,upper_middle,False,government,True,"[""thailand"", ""usa""]","As a dedicated student of social_studies, I have been actively involved in research.",Volunteered 175 hours for community service..,I aspire to establish a program focused on genomic research that benefits underrepresented communities.,True,False
STU_004199,china,16,high_school,bachelors,vocational,Beijing No.4 High School,69.3,53.8,42.1,90.6,[],none,[],1,1,0,accredited_c,middle,False,academic,True,"[""germany"", ""indonesia""]",I am passionate about computer_science and aspire to make a significant contribution to quantum computing.,Achieved provincial level in linguistics olympiad.. Led a team of 3 in a business_studies project.. Achieved national level in linguistics olympiad..,My long-term goal is to become a leader in computer_science and drive innovation in North_america.,True,False
STU_004200,netherlands,17,high_school,bachelors,social_studies,General High School,71.3,81.0,62.5,73.4,"[{""test_type"": ""toefl"", ""score"": 102.6, ""valid_until"": ""2026-10-01""}]",none,[],1,0,2,private_a,upper_middle,True,industry,False,"[""france"", ""switzerland"", ""malaysia""]",I am passionate about social_sciences and aspire to make a significant contribution to renewable energy systems.,Achieved city level in computer_science olympiad.. Won math competition at the city level..,"After completing my studies, I plan to return home and contribute to renewable energy systems in my community.",True,False
STU_004201,indonesia,17,high_school,bachelors,science,SMAN 3 Surabaya,76.4,57.8,88.5,90.2,"[{""test_type"": ""toefl"", ""score"": 117.2, ""valid_until"": ""2026-09-01""}]",provincial,"[""economics"", ""biology""]",2,0,1,public_a,low,False,ngo_npo,True,"[""vietnam""]",My journey in physics began during high school where I discovered my love for climate change mitigation.,Achieved school level in linguistics olympiad.. Achieved school level in informatics olympiad.. Achieved city level in geography olympiad..,I want to bridge the gap between physics and climate change mitigation through research and practice.,True,False
STU_004202,argentina,17,high_school,bachelors,vocational,General High School,90.7,94.2,40.3,97.5,"[{""test_type"": ""topik"", ""score"": 150, ""valid_until"": ""2026-05-01""}]",city,"[""computer_science""]",2,5,1,accredited_b,middle,False,public_service,True,"[""india""]",I am passionate about computer_science and aspire to make a significant contribution to machine learning.,Served as vice president in student council.. Achieved provincial level in informatics olympiad.. Volunteered 88 hours for community service..,My long-term goal is to become a leader in computer_science and drive innovation in Europe.,False,False
STU_004203,india,16,high_school,bachelors,science,Kendriya Vidyalaya,64.7,90.5,48.8,99.4,[],none,[],4,1,1,excellence,middle,False,industry,True,"[""singapore""]","As a dedicated student of science, I have been actively involved in research.",Achieved city level in business_studies olympiad.. Led a team of 4 in a chemistry project.. Served as secretary in student council..,"After completing my studies, I plan to return home and contribute to cybersecurity in my community.",False,True
STU_004204,south_africa,16,high_school,bachelors,social_studies,General High School,65.4,99.6,62.7,93.6,"[{""test_type"": ""toefl"", ""score"": 106.3, ""valid_until"": ""2026-04-01""}]",none,[],3,5,0,accredited_b,upper_middle,False,entrepreneurship,True,"[""france"", ""sweden""]","Growing up in south_africa, I witnessed firsthand the challenges in sustainable agriculture and want to address them.",Led a team of 8 in a biology project.. Won science competition at the provincial level.. Won science competition at the national level..,My long-term goal is to become a leader in physics and drive innovation in Europe.,True,False
STU_004205,usa,16,high_school,bachelors,vocational,General High School,66.5,62.8,69.6,57.9,[],city,"[""history"", ""computer_science""]",1,3,1,public_a,upper_middle,False,academic,False,"[""uk"", ""chile"", ""switzerland""]",I am passionate about chemistry and aspire to make a significant contribution to public health policy.,Led a team of 9 in a mathematics project.. Led a team of 5 in a chemistry project..,I aspire to establish a program focused on public health policy that benefits underrepresented communities.,True,False
STU_004206,morocco,16,high_school,bachelors,languages,General High School,61.5,84.0,48.0,77.1,[],none,[],3,5,2,public_a,high,False,academic,True,"[""australia"", ""india"", ""indonesia""]","As a dedicated student of languages, I have been actively involved in innovation.",Won science competition at the city level..,I want to bridge the gap between mathematics and public health policy through research and practice.,True,False
STU_004207,usa,17,high_school,bachelors,religion,General High School,76.5,53.4,61.5,85.0,"[{""test_type"": ""jlpt"", ""score"": 20, ""valid_until"": ""2026-04-01""}]",city,"[""physics""]",0,6,0,accredited_c,middle,False,academic,True,"[""india"", ""uk"", ""canada""]",My journey in mathematics began during high school where I discovered my love for public health policy.,Won math competition at the provincial level.. Volunteered 85 hours for community service..,My long-term goal is to become a leader in mathematics and drive innovation in North_america.,True,False
