scholarship_id,name,eligible_nationalities,min_age,max_age,eligible_degree_levels,eligible_high_school_tracks,eligible_fields,preferred_school_tier,min_report_card_average,min_major_subject_average,language_requirements,requires_financial_need,max_family_income_category,host_country,host_region,selection_criteria,career_track_preference,requires_return_home_country,mission_statement,target_recipient_profile,funding_covers_tuition,funding_covers_living,funding_covers_airfare,funding_covers_insurance,funding_monthly_stipend,funding_is_full_funding,funding_coverage_count
SCH_000134,France Law Scholarship,"[""new_zealand"", ""france"", ""malaysia"", ""switzerland"", ""vietnam"", ""argentina""]",16,19,"[""high_school"", ""bachelors""]","[""religion""]","[""law"", ""business""]",excellence,70.9,53.4,"[{""test_type"": ""ielts"", ""min_score"": 6.2, ""is_mandatory"": true}]",False,very_low,france,europe,"{""academic"": 0.225, ""leadership"": 0.1583, ""olympiad"": 0.3083, ""extracurricular"": 0.2083, ""essay"": 0.1}",ngo_npo,False,Our mission is to empower talented individuals from Europe pursuing excellence in law.,We value students who show leadership potential and dedication to cybersecurity.,False,True,False,False,199.93,False,1
SCH_000135,South Africa Economics Scholarship,"[""france"", ""indonesia"", ""usa"", ""germany""]",16,19,"[""high_school"", ""bachelors""]","[""religion""]","[""economics"", ""business""]",accredited_b,68.5,71.4,[],False,very_low,south_africa,africa,"{""academic"": 0.3302, ""leadership"": 0.1132, ""olympiad"": 0.3679, ""extracurricular"": 0.0849, ""essay"": 0.1038}",academic,False,This scholarship aims to nurture future leaders in economics with a passion for renewable energy systems.,Ideal candidates demonstrate excellence in economics and commitment to technological advancement.,True,False,False,False,1200.57,False,1
SCH_000136,Australia Economics Scholarship,"[""uk"", ""singapore"", ""vietnam"", ""new_zealand"", ""malaysia""]",17,21,"[""high_school""]","[""social_studies""]","[""economics"", ""physics"", ""chemistry"", ""computer_science""]",private_a,84.3,57.5,"[{""test_type"": ""ielts"", ""min_score"": 7.5, ""is_mandatory"": false}]",True,upper_middle,australia,oceania,"{""academic"": 0.2721, ""leadership"": 0.1701, ""olympiad"": 0.2585, ""extracurricular"": 0.102, ""essay"": 0.1973}",,False,This scholarship aims to nurture future leaders in economics with a passion for artificial intelligence.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,False,True,951.72,True,3
SCH_000137,Brazil Law Scholarship,"[""nigeria"", ""australia"", ""egypt"", ""usa"", ""netherlands"", ""malaysia"", ""canada""]",16,21,"[""high_school""]","[""religion"", ""social_studies""]","[""law"", ""engineering"", ""economics""]",accredited_b,77.0,63.5,[],False,low,brazil,south_america,"{""academic"": 0.2443, ""leadership"": 0.2137, ""olympiad"": 0.1069, ""extracurricular"": 0.2137, ""essay"": 0.2214}",public_service,False,This scholarship aims to nurture future leaders in law with a passion for cybersecurity.,We are looking for candidates with strong academic records and proven research experience.,False,True,False,False,1751.13,False,1
SCH_000138,Germany Economics Scholarship,"[""south_africa"", ""argentina""]",16,21,"[""high_school"", ""bachelors""]","[""languages"", ""religion""]","[""economics""]",private_a,76.0,51.5,"[{""test_type"": ""toefl"", ""min_score"": 109.8, ""is_mandatory"": true}]",True,low,germany,europe,"{""academic"": 0.3158, ""leadership"": 0.193, ""olympiad"": 0.3246, ""extracurricular"": 0.1053, ""essay"": 0.0614}",,False,Our mission is to empower talented individuals from Europe pursuing excellence in economics.,Ideal candidates demonstrate excellence in economics and commitment to technological advancement.,False,True,False,True,219.34,False,2
SCH_000139,Malaysia Physics Scholarship,"[""switzerland"", ""uk"", ""indonesia"", ""sweden"", ""malaysia""]",15,18,"[""high_school"", ""bachelors""]","[""science""]","[""physics"", ""computer_science""]",excellence,57.4,69.3,[],False,middle,malaysia,asia,"{""academic"": 0.4, ""leadership"": 0.1619, ""olympiad"": 0.2, ""extracurricular"": 0.1714, ""essay"": 0.0667}",,False,Our mission is to empower talented individuals from Asia pursuing excellence in physics.,We value students who show leadership potential and dedication to artificial intelligence.,True,True,True,False,900.89,True,3
SCH_000140,France Law Scholarship,"[""japan"", ""morocco"", ""india"", ""uk"", ""netherlands""]",15,18,"[""high_school"", ""bachelors""]","[""languages"", ""science""]","[""law"", ""engineering""]",accredited_b,62.9,57.5,"[{""test_type"": ""ielts"", ""min_score"": 6.4, ""is_mandatory"": true}]",True,upper_middle,france,europe,"{""academic"": 0.3307, ""leadership"": 0.1732, ""olympiad"": 0.1417, ""extracurricular"": 0.1417, ""essay"": 0.2126}",entrepreneurship,False,We seek to support outstanding students in law who demonstrate commitment to societal impact.,Ideal candidates demonstrate excellence in law and commitment to technological advancement.,True,True,False,False,498.86,True,2
SCH_000141,Usa Engineering Scholarship,"[""france"", ""japan"", ""kenya""]",15,20,"[""high_school""]","[""languages"", ""science""]","[""engineering""]",excellence,73.3,50.7,"[{""test_type"": ""toefl"", ""min_score"": 90.7, ""is_mandatory"": true}]",False,upper_middle,usa,north_america,"{""academic"": 0.3483, ""leadership"": 0.1124, ""olympiad"": 0.236, ""extracurricular"": 0.1348, ""essay"": 0.1685}",,False,We seek to support outstanding students in engineering who demonstrate commitment to knowledge advancement.,Ideal candidates demonstrate excellence in engineering and commitment to community service.,True,True,False,False,946.19,True,2
SCH_000142,Morocco Law Scholarship,"[""chile"", ""canada"", ""morocco""]",15,20,"[""high_school"", ""bachelors""]","[""vocational""]","[""law""]",excellence,58.6,61.0,"[{""test_type"": ""ielts"", ""min_score"": 6.8, ""is_mandatory"": true}]",False,low,morocco,africa,"{""academic"": 0.3529, ""leadership"": 0.1691, ""olympiad"": 0.1985, ""extracurricular"": 0.1618, ""essay"": 0.1176}",ngo_npo,True,Our mission is to empower talented individuals from Africa pursuing excellence in law.,We value students who show leadership potential and dedication to education reform.,True,False,False,False,1581.64,False,1
SCH_000143,Kenya Engineering Scholarship,"[""vietnam"", ""singapore"", ""canada"", ""philippines"", ""india"", ""france"", ""thailand""]",17,22,"[""high_school""]","[""science""]","[""engineering""]",private_a,61.1,77.0,"[{""test_type"": ""toefl"", ""min_score"": 96.7, ""is_mandatory"": true}]",True,very_low,kenya,africa,"{""academic"": 0.3958, ""leadership"": 0.0833, ""olympiad"": 0.1146, ""extracurricular"": 0.2917, ""essay"": 0.1146}",,False,This scholarship aims to nurture future leaders in engineering with a passion for public health policy.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,False,True,283.8,True,3
SCH_000144,Canada Social Sciences Scholarship,"[""australia"", ""india"", ""morocco"", ""egypt"", ""thailand"", ""kenya"", ""switzerland""]",17,21,"[""high_school"", ""bachelors""]","[""languages""]","[""social_sciences"", ""chemistry"", ""mathematics""]",excellence,74.7,76.5,"[{""test_type"": ""toefl"", ""min_score"": 84.4, ""is_mandatory"": false}]",False,low,canada,north_america,"{""academic"": 0.4144, ""leadership"": 0.0991, ""olympiad"": 0.1892, ""extracurricular"": 0.0541, ""essay"": 0.2432}",ngo_npo,False,This scholarship aims to nurture future leaders in social_sciences with a passion for quantum computing.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,True,True,1245.14,True,4
SCH_000145,Singapore Computer Science Scholarship,"[""uk"", ""south_korea"", ""nigeria"", ""brazil""]",16,21,"[""high_school""]","[""languages""]","[""computer_science""]",excellence,77.6,61.1,"[{""test_type"": ""toefl"", ""min_score"": 89.4, ""is_mandatory"": true}]",False,low,singapore,asia,"{""academic"": 0.41, ""leadership"": 0.08, ""olympiad"": 0.17, ""extracurricular"": 0.12, ""essay"": 0.22}",,False,This scholarship aims to nurture future leaders in computer_science with a passion for genomic research.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,False,True,29.02,True,3
SCH_000146,South Africa Arts Humanities Scholarship,"[""india"", ""chile""]",16,20,"[""high_school""]","[""science""]","[""arts_humanities""]",accredited_b,65.2,73.3,[],True,middle,south_africa,africa,"{""academic"": 0.264, ""leadership"": 0.16, ""olympiad"": 0.248, ""extracurricular"": 0.176, ""essay"": 0.152}",industry,False,We seek to support outstanding students in arts_humanities who demonstrate commitment to innovation.,We value students who show leadership potential and dedication to quantum computing.,False,True,True,False,307.56,False,2
SCH_000147,Usa Education Scholarship,"[""usa"", ""nigeria"", ""brazil"", ""germany"", ""chile""]",15,20,"[""high_school""]","[""vocational"", ""social_studies""]","[""education""]",excellence,61.5,74.5,"[{""test_type"": ""topik"", ""min_score"": 150, ""is_mandatory"": true}]",False,middle,usa,north_america,"{""academic"": 0.2843, ""leadership"": 0.1176, ""olympiad"": 0.3235, ""extracurricular"": 0.0882, ""essay"": 0.1863}",industry,True,Our mission is to empower talented individuals from North_america pursuing excellence in education.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,True,False,211.45,True,3
SCH_000148,Malaysia Mathematics Scholarship,"[""india"", ""new_zealand"", ""nigeria""]",17,20,"[""high_school"", ""bachelors""]","[""religion"", ""science""]","[""mathematics"", ""physics""]",excellence,83.9,74.4,"[{""test_type"": ""hsk"", ""min_score"": 80, ""is_mandatory"": true}]",False,upper_middle,malaysia,asia,"{""academic"": 0.3333, ""leadership"": 0.1852, ""olympiad"": 0.25, ""extracurricular"": 0.1019, ""essay"": 0.1296}",,False,Our mission is to empower talented individuals from Asia pursuing excellence in mathematics.,Ideal candidates demonstrate excellence in mathematics and commitment to community service.,True,True,True,False,102.51,True,3
SCH_000149,Chile Mathematics Scholarship,"[""australia"", ""switzerland"", ""south_africa""]",16,19,"[""high_school""]","[""vocational"", ""social_studies""]","[""mathematics""]",private_a,83.2,64.2,[],False,upper_middle,chile,south_america,"{""academic"": 0.2276, ""leadership"": 0.2114, ""olympiad"": 0.2276, ""extracurricular"": 0.0976, ""essay"": 0.2358}",industry,False,This scholarship aims to nurture future leaders in mathematics with a passion for genomic research.,We value students who show leadership potential and dedication to genomic research.,True,True,False,True,589.59,True,3
SCH_000150,Australia Chemistry Scholarship,"[""uk"", ""malaysia"", ""nigeria"", ""singapore"", ""usa"", ""japan""]",16,20,"[""high_school""]","[""science"", ""religion""]","[""chemistry""]",excellence,71.4,78.1,"[{""test_type"": ""ielts"", ""min_score"": 6.8, ""is_mandatory"": true}]",True,middle,australia,oceania,"{""academic"": 0.3551, ""leadership"": 0.0654, ""olympiad"": 0.2523, ""extracurricular"": 0.2056, ""essay"": 0.1215}",,False,We seek to support outstanding students in chemistry who demonstrate commitment to knowledge advancement.,Ideal candidates demonstrate excellence in chemistry and commitment to community service.,True,True,False,False,1493.4,True,2
SCH_000151,Kenya Engineering Scholarship,"[""germany"", ""nigeria"", ""canada"", ""vietnam""]",15,18,"[""high_school"", ""bachelors""]","[""vocational"", ""science""]","[""engineering"", ""chemistry"", ""agriculture"", ""education""]",private_a,75.2,70.8,"[{""test_type"": ""ielts"", ""min_score"": 7.4, ""is_mandatory"": false}]",False,low,kenya,africa,"{""academic"": 0.3966, ""leadership"": 0.0776, ""olympiad"": 0.2586, ""extracurricular"": 0.1207, ""essay"": 0.1466}",,False,We seek to support outstanding students in engineering who demonstrate commitment to societal impact.,We are looking for candidates with strong academic records and proven research experience.,True,True,False,True,1451.31,True,3
SCH_000152,Morocco Computer Science Scholarship,"[""singapore"", ""kenya"", ""australia"", ""switzerland""]",15,19,"[""high_school"", ""bachelors""]","[""science"", ""vocational""]","[""computer_science"", ""mathematics"", ""physics"", ""law""]",public_a,64.0,52.2,[],False,upper_middle,morocco,africa,"{""academic"": 0.2541, ""leadership"": 0.2131, ""olympiad"": 0.2049, ""extracurricular"": 0.1721, ""essay"": 0.1557}",public_service,True,We seek to support outstanding students in computer_science who demonstrate commitment to knowledge advancement.,We are looking for candidates with strong academic records and proven research experience.,False,True,True,False,977.32,False,2
SCH_000153,China Social Sciences Scholarship,"[""germany"", ""chile"", ""india"", ""morocco"", ""switzerland"", ""argentina"", ""nigeria""]",17,21,"[""high_school"", ""bachelors""]","[""vocational""]","[""social_sciences"", ""law""]",public_a,61.7,72.1,[],False,middle,china,asia,"{""academic"": 0.3182, ""leadership"": 0.0545, ""olympiad"": 0.1182, ""extracurricular"": 0.2545, ""essay"": 0.2545}",entrepreneurship,False,This scholarship aims to nurture future leaders in social_sciences with a passion for climate change mitigation.,We value students who show leadership potential and dedication to climate change mitigation.,True,False,True,False,76.92,False,2
SCH_000154,Australia Chemistry Scholarship,"[""thailand"", ""south_africa"", ""switzerland"", ""malaysia"", ""chile"", ""morocco"", ""uk""]",17,22,"[""high_school""]","[""science"", ""religion""]","[""chemistry"", ""social_sciences"", ""business"", ""economics""]",private_a,79.8,62.4,[],True,middle,australia,oceania,"{""academic"": 0.25, ""leadership"": 0.1023, ""olympiad"": 0.3523, ""extracurricular"": 0.2273, ""essay"": 0.0682}",,True,Our mission is to empower talented individuals from Oceania pursuing excellence in chemistry.,We value students who show leadership potential and dedication to cybersecurity.,False,False,True,True,221.81,False,2
SCH_000155,Brazil Engineering Scholarship,"[""germany"", ""india"", ""japan"", ""uk"", ""australia"", ""morocco"", ""canada""]",15,20,"[""high_school""]","[""vocational""]","[""engineering"", ""medicine"", ""business"", ""economics""]",accredited_b,62.4,68.1,[],False,upper_middle,brazil,south_america,"{""academic"": 0.4712, ""leadership"": 0.0577, ""olympiad"": 0.1442, ""extracurricular"": 0.0481, ""essay"": 0.2788}",entrepreneurship,True,Our mission is to empower talented individuals from South_america pursuing excellence in engineering.,Ideal candidates demonstrate excellence in engineering and commitment to technological advancement.,True,True,False,True,509.81,True,3
